step,mass,mass_drift,c_min,c_max,c_oob_low,c_oob_high,rho_min,rho_max,pressure_min,pressure_max,mu_min,mu_max,u_max,f_pressure_max,f_surf_max,f_mu_max,f_body_max,f_total_max,force_over_rho_max,force_cap_hits,g_min,g_max,wall_cells,write_allowed_cells,phase_wall_missing_links,phase_wall_stream_mass_before,phase_wall_reflect_mass,phase_wall_delta_mass,wall_ghost_min,wall_ghost_max,nonfinite_count
10,1152.6383288855925,1.3240664202369317,0.0,0.9957994906971699,0,0,0.1,0.996219541627453,0.03333333333333333,0.3320731805424843,-0.00021591854476347622,0.0008226871301327922,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1152.3661720960868,0.27215678950585953,0.27215678950585953,1.551109424228072e-06,0.5,0
11,1152.768901906697,1.4546394413414419,0.0,0.9958350485338179,0,0,0.1,0.9962515436804361,0.03333333333333333,0.33208384789347867,-0.0002187339554955423,0.000823335568533326,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1152.494109391547,0.27479251515005254,0.27479251515005254,1.546266711044677e-06,0.5,0
12,1152.9001873811935,1.5859249158379498,0.0,0.9958618485222696,0,0,0.1,0.9962756636700426,0.03333333333333333,0.3320918878900142,-0.00022138648754339334,0.0008238668158715101,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1152.6228819577789,0.2773054234146426,0.2773054234146426,1.541855095306208e-06,0.5,0
13,1153.0321935666007,1.7179311012450853,0.0,0.9958817404632777,0,0,0.1,0.99629356641695,0.03333333333333333,0.3320978554723166,-0.0002239000595779253,0.0008243031682393162,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1152.752486615603,0.2797069509976893,0.2797069509976893,1.5378243032933016e-06,0.5,0
14,1153.164920526846,1.8506580614903214,0.0,0.9958962266464343,0,0,0.1,0.9963066039817909,0.03333333333333333,0.33210220132726365,-0.00022629309806420215,0.0008246610472299392,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1152.8829132028984,0.2820073239474665,0.2820073239474665,1.5341258124887125e-06,0.5,0
15,1153.298363056436,1.9841005910805052,0.0,0.9959065166362309,0,0,0.1,0.9963158649726078,0.03333333333333333,0.3321052883242026,-0.00022858015559420024,0.0008249527582265246,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1153.0141475162109,0.28421554022526946,0.28421554022526946,1.5307150305583445e-06,0.5,0
16,1153.4325125667285,2.1182501013729507,0.0,0.9959135785207649,0,0,0.1,0.9963222206686885,0.03333333333333333,0.3321074068895628,-0.0002307729834228659,0.0008251876880153113,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1153.1461730890824,0.28633947764624956,0.2863394776462495,1.5275521717707922e-06,0.5,0
17,1153.567358331045,2.2530958656893745,0.0,0.9959181805542118,0,0,0.1,0.9963263624987906,0.03333333333333333,0.3321087874995968,-0.00023288126023429377,0.0008253731339883943,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1153.2789722943542,0.2883860366909675,0.2883860366909675,1.5246024571750441e-06,0.5,0
18,1153.7028883209014,2.388625855545797,0.0,0.9959209294267751,0,0,0.1,0.9963288364840976,0.03333333333333333,0.33210961216136586,-0.00023491309842167606,0.0008255148849886947,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1153.4125270391364,0.29036128176471315,0.2903612817647131,1.5218359661752054e-06,0.5,0
19,1153.8390897745703,2.524827309214743,0.0,0.9959223018763116,0,0,0.1,0.9963300716886805,0.03333333333333333,0.3321100238962268,-0.0002368754029516142,0.0008256176314444827,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1153.5468192068329,0.29227056773743787,0.29227056773743787,1.5192273146736385e-06,0.5,0
20,1153.975949586652,2.6616871212963815,0.0,0.9959226705174078,0,0,0.1,0.996330403465667,0.03333333333333333,0.33211013448855564,-0.00023877413052450714,0.0008256852564841557,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004629629629629629,0.2962962962962963,576,576,10368,1153.6818309382095,0.2941186484424674,0.2941186484424674,1.5167552547854142e-06,0.5,0
