step,group,bin,active_count,limiter_count,limiter_fraction,normal_limiter_count,normal_limiter_fraction,stage8h_limiter_equivalent_count,stage8h_limiter_equivalent_fraction,ratio_cap_selected_count,ratio_cap_selected_fraction,abs_cap_selected_count,abs_cap_selected_fraction,raw_delta_p95,raw_delta_p99,limiter_ratio_p50,cap_demand_ratio_p50,cap_demand_ratio_p95,cap_demand_ratio_p99,stage8h_candidate_demand_p50,stage8h_candidate_demand_p95,stage8h_candidate_demand_p99,normal_raw_abs_p50,normal_raw_abs_p95
0,region,none_or_unknown,7536,0,0.0,5800,0.7696390658174098,5800,0.7696390658174098,5008,0.6645435244161358,2528,0.3354564755838641,0.12294675365559843,0.12419250672921403,0.598763938959918,1.6701178664934568,2.4589350731119684,2.4838501345842805,1.6701178664934568,2.4589350731119684,2.4838501345842805,0.06133080428151852,0.15245514100433458
0,region,sphere_upper,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,sphere_lower90,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,sphere_bottom120,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,outer_or_other_wall,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,sphere11,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,outer90,0,0,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,fallback,7536,0,0.0,5800,0.7696390658174098,5800,0.7696390658174098,5008,0.6645435244161358,2528,0.3354564755838641,0.12294675365559843,0.12419250672921403,0.598763938959918,1.6701178664934568,2.4589350731119684,2.4838501345842805,1.6701178664934568,2.4589350731119684,2.4838501345842805,0.06133080428151852,0.15245514100433458
0,c_bin,c_0_0p05,1000,0,0.0,204,0.204,204,0.204,1000,1.0,0,0.0,0.020387972584581485,0.021833320684786075,1.0,0.31933749441115367,1.4053843024394794,1.4705064572748243,0.31933749441115367,1.4053843024394794,1.4705064572748243,0.01608859262834797,0.024543048581596616
0,c_bin,c_0p05_0p10,740,0,0.0,740,1.0,740,1.0,740,1.0,0,0.0,0.05946713106025845,0.06067687988327022,0.4489924295538079,2.2272090444682173,2.266986450246639,2.2725541441643267,2.2272090444682173,2.266986450246639,2.2725541441643267,0.036112298180738744,0.0476526612431514
0,c_bin,c_0p10_0p30,1324,0,0.0,1324,1.0,1324,1.0,920,0.6948640483383686,404,0.30513595166163143,0.11565292768656532,0.11703651343250382,0.4641057854686873,2.154681176814308,2.3130585537313064,2.340730268650076,2.154681176814308,2.3130585537313064,2.340730268650076,0.08324426169947649,0.11862949547187074
0,c_bin,c_0p30_0p70,1632,0,0.0,1632,1.0,1632,1.0,0,0.0,1632,1.0,0.12417149512883102,0.12459808421009778,0.41958330680732914,2.3833170137031843,2.48342990257662,2.4919616842019554,2.3833170137031843,2.48342990257662,2.4919616842019554,0.14636025225266994,0.15386520038625762
0,c_bin,c_0p70_0p90,1276,0,0.0,1276,1.0,1276,1.0,784,0.6144200626959248,492,0.38557993730407525,0.08513848859903136,0.08753769614714368,0.7582534083304314,1.3188203165507175,1.7027697719806272,1.7507539229428737,1.3188203165507175,1.7027697719806272,1.7507539229428737,0.09072827106264036,0.12775463181251415
0,c_bin,c_0p90_0p95,696,0,0.0,624,0.896551724137931,624,0.896551724137931,696,1.0,0,0.0,0.03367025120317622,0.03434515432984715,0.7498809981514729,1.3335449257522138,1.3469333551645872,1.350572248727686,1.3335449257522138,1.3469333551645872,1.350572248727686,0.03641927559553615,0.05062270342068331
0,c_bin,c_0p95_1,868,0,0.0,0,0.0,0,0.0,868,1.0,0,0.0,0.010019695910036699,0.010731006679024786,1.0,0.13571716634882375,0.7984728687878362,0.8382757884348069,0.13571716634882375,0.7984728687878362,0.8382757884348069,0.016411549453357488,0.025097148072789566
0,tangent_bin,t_0_0p005,60,0,0.0,0,0.0,0,0.0,60,1.0,0,0.0,4.508609305537003e-06,4.508609305537003e-06,1.0,0.00015816765347635738,0.0004508609305537003,0.0004508609305537003,0.00015816765347635738,0.0004508609305537003,0.0004508609305537003,0.010501676465884013,0.010721630941751603
0,tangent_bin,t_0p005_0p01,952,0,0.0,0,0.0,0,0.0,952,1.0,0,0.0,0.004031378641131766,0.004824755245651055,1.0,0.04190964345232557,0.40313786411317665,0.4669121985124143,0.04190964345232557,0.40313786411317665,0.4669121985124143,0.013139095655361144,0.019846644992900564
0,tangent_bin,t_0p01_0p02,1460,0,0.0,736,0.5041095890410959,736,0.5041095890410959,1460,1.0,0,0.0,0.02889006418386452,0.03483766117968405,0.9820316556966943,1.0182971131318148,1.7871050604806358,2.0107984751941945,1.0182971131318148,1.7871050604806358,2.0107984751941945,0.023842514113010416,0.0383225874953903
0,tangent_bin,t_0p02_0p05,2356,0,0.0,2356,1.0,2356,1.0,2276,0.966044142614601,80,0.03395585738539898,0.08610345471355123,0.09088730546784196,0.4748089119676217,2.106110426310179,2.259428147557673,2.268835928311845,2.106110426310179,2.259428147557673,2.268835928311845,0.0586252057640998,0.09753693620185777
