step,group,bin,active_count,limiter_count,limiter_fraction,normal_limiter_count,normal_limiter_fraction,ratio_cap_selected_count,ratio_cap_selected_fraction,abs_cap_selected_count,abs_cap_selected_fraction,raw_delta_p95,raw_delta_p99,limiter_ratio_p50,cap_demand_ratio_p50,cap_demand_ratio_p95,cap_demand_ratio_p99,normal_raw_abs_p50,normal_raw_abs_p95
0,region,none_or_unknown,7536,0,0.0,3424,0.4543524416135881,5048,0.6698513800424628,2488,0.33014861995753714,0.06718068491708802,0.0679450417342098,1.0,0.8679671951377306,1.575325388204856,1.6296589148890517,0.06133080428151852,0.15245514100433458
0,region,sphere_upper,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,sphere_lower90,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,sphere_bottom120,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,region,outer_or_other_wall,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,sphere11,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,outer90,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,theta_zone,fallback,7536,0,0.0,3424,0.4543524416135881,5048,0.6698513800424628,2488,0.33014861995753714,0.06718068491708802,0.0679450417342098,1.0,0.8679671951377306,1.575325388204856,1.6296589148890517,0.06133080428151852,0.15245514100433458
0,c_bin,c_0_0p05,1000,0,0.0,60,0.06,1000,1.0,0,0.0,0.012896458308621963,0.013844884118856777,1.0,0.20467362214717,1.0509255413601923,1.105712594521591,0.01608859262834797,0.024543048581596616
0,c_bin,c_0p05_0p10,740,0,0.0,740,1.0,740,1.0,0,0.0,0.036753930320261065,0.03751216006712831,0.6334031280227647,1.5787733842136311,1.6429667708354803,1.6528549260323226,0.036112298180738744,0.0476526612431514
0,c_bin,c_0p10_0p30,1324,0,0.0,1324,1.0,960,0.7250755287009063,364,0.27492447129909364,0.06597673253508483,0.0665167554189877,0.7530388005852148,1.3279528215848406,1.5061397709400446,1.5295920421839262,0.08324426169947649,0.11862949547187074
0,c_bin,c_0p30_0p70,1632,0,0.0,1300,0.7965686274509803,0,0.0,1632,1.0,0.06792681146905945,0.06817069723453363,0.8042272784480238,1.243429841952977,1.358536229381189,1.3634139446906726,0.14636025225266994,0.15386520038625762
0,c_bin,c_0p70_0p90,1276,0,0.0,0,0.0,784,0.6144200626959248,492,0.38557993730407525,0.039980824605453005,0.04120770993181123,1.0,0.6131966238957102,0.79961649210906,0.8241541986362245,0.09072827106264036,0.12775463181251415
0,c_bin,c_0p90_0p95,696,0,0.0,0,0.0,696,1.0,0,0.0,0.015797150834235614,0.016068614550746402,1.0,0.6269785452524124,0.638478170165068,0.6402932577208602,0.03641927559553615,0.05062270342068331
0,c_bin,c_0p95_1,868,0,0.0,0,0.0,868,1.0,0,0.0,0.004720309289657798,0.005066230716368112,1.0,0.0632362954952238,0.3761630027417799,0.39575956619776015,0.016411549453357488,0.025097148072789566
0,tangent_bin,t_0_0p005,60,0,0.0,0,0.0,60,1.0,0,0.0,2.0109607331061765e-06,2.0109607331061765e-06,1.0,7.052108020037284e-05,0.00020109607331061764,0.00020109607331061764,0.010501676465884013,0.010721630941751603
0,tangent_bin,t_0p005_0p01,952,0,0.0,0,0.0,952,1.0,0,0.0,0.0018969398192536006,0.0022683843713226766,1.0,0.02170044939525565,0.18969398192536005,0.21952125651143808,0.013139095655361144,0.019846644992900564
0,tangent_bin,t_0p01_0p02,1460,0,0.0,204,0.13972602739726028,1460,1.0,0,0.0,0.01822046395551932,0.02192408301874389,1.0,0.5535488519529269,1.3232815634487276,1.4783840065827318,0.023842514113010416,0.0383225874953903
0,tangent_bin,t_0p02_0p05,2356,0,0.0,1256,0.533106960950764,2276,0.966044142614601,80,0.03395585738539898,0.051711907900516406,0.05427374007889183,0.7372201447728005,1.356446927136241,1.6238621623707405,1.6439052303470203,0.0586252057640998,0.09753693620185777
0,tangent_bin,t_0p05_0p10,2708,0,0.0,1964,0.725258493353028,300,0.11078286558345643,2408,0.8892171344165436,0.06770327767273275,0.06816045463767528,0.8022427374019445,1.246505519312634,1.3540655534546548,1.3632090927535054,0.13478554577951907,0.15368599521798243
0,tangent_bin,t_0p10_inf,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,normal_raw_abs_bin,normal_raw_abs_0_1e-4,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,normal_raw_abs_bin,normal_raw_abs_1e-4_1e-3,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,normal_raw_abs_bin,normal_raw_abs_1e-3_1e-2,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,normal_raw_abs_bin,normal_raw_abs_1e-2_5e-2,3272,0,0.0,824,0.25183374083129584,3272,1.0,0,0.0,0.03462800413723093,0.03738464267668984,1.0,0.494457039335609,1.6178488712762962,1.6429667708354803,0.02289279099363306,0.046155033582219146
0,normal_raw_abs_bin,normal_raw_abs_5e-2_inf,4264,0,0.0,2600,0.6097560975609756,1776,0.4165103189493433,2488,0.5834896810506567,0.06754332046011209,0.06807672601500797,0.8156843629197057,1.2259644130493967,1.465741424840322,1.5061397709400446,0.11170836273937218,0.15340541704949062
0,cap_source,abs_cap_selected,2488,0,0.0,1664,0.6688102893890675,0,0.0,2488,1.0,0.06771133185905834,0.0681645198446097,0.8170792270413139,1.22387153085783,1.3542266371811666,1.363290396892194,0.1371438539412676,0.15375696772891978
0,cap_source,raw_normal_scale_selected,3716,0,0.0,1760,0.4736275565123789,3716,1.0,0,0.0,0.05732134644675389,0.060565322107137214,1.0,0.8455797824011061,1.6076003824291736,1.6429667708354803,0.047941105910670356,0.09447415579041415
0,cap_source,target_scale_selected,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,cap_source,tangent_scale_selected,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,cap_source,floor_scale_selected,1332,0,0.0,0,0.0,1332,1.0,0,0.0,0.004634488957622269,0.005734414137967787,1.0,0.04281620266497272,0.46344889576222686,0.5734414137967787,0.014216941337634514,0.01905745900063449
0,cap_source,none_or_inactive,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,stage8g_mode,mode_0,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,stage8g_mode,mode_1,7536,0,0.0,3424,0.4543524416135881,5048,0.6698513800424628,2488,0.33014861995753714,0.06718068491708802,0.0679450417342098,1.0,0.8679671951377306,1.575325388204856,1.6296589148890517,0.06133080428151852,0.15245514100433458
0,stage8g_mode,mode_2,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,stage8g_mode,mode_3,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,limiter_class,none,4112,0,0.0,0,0.0,3288,0.7996108949416343,824,0.20038910505836577,0.04498750599028864,0.04933195184210441,1.0,0.6004122792776121,0.9305881256405607,0.9866390368420882,0.03328387884812062,0.1386487563787167
0,limiter_class,abs_cap_limiter,1664,0,0.0,1664,1.0,0,0.0,1664,1.0,0.06792435802474832,0.06817069723453363,0.7734119849561147,1.2929721373986856,1.3584871604949664,1.3634139446906726,0.145869252883453,0.15386520038625762
0,limiter_class,ratio_cap_limiter,1760,0,0.0,1760,1.0,1760,1.0,0,0.0,0.059270084237193106,0.060847948860320064,0.6859704040333983,1.4577889185929267,1.6288529905302311,1.6441327128973757,0.053339410912594906,0.09447415579041415
0,limiter_class,secondary_vector_safety,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,limiter_class,inactive_or_fallback,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,normal_agreement_bin,normal_0_0p5,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,normal_agreement_bin,normal_0p5_0p9,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,normal_agreement_bin,normal_0p9_0p99,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,normal_agreement_bin,normal_0p99_1p01,7536,0,0.0,3424,0.4543524416135881,5048,0.6698513800424628,2488,0.33014861995753714,0.06718068491708802,0.0679450417342098,1.0,0.8679671951377306,1.575325388204856,1.6296589148890517,0.06133080428151852,0.15245514100433458
0,c_x_tangent:c_0_0p05,t_0_0p005,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0_0p05,t_0p005_0p01,360,0,0.0,0,0.0,360,1.0,0,0.0,0.0008430173462436915,0.0008841208269887516,1.0,0.009959319150997807,0.08430173462436916,0.08841208269887516,0.011655925696507391,0.0141150664315281
0,c_x_tangent:c_0_0p05,t_0p01_0p02,640,0,0.0,60,0.09375,640,1.0,0,0.0,0.013635232349630384,0.01384488411885678,1.0,0.4953353435778805,1.0920231703867533,1.108813833269297,0.019095642358162107,0.02497242314886286
0,c_x_tangent:c_0_0p05,t_0p02_0p05,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0_0p05,t_0p05_0p10,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0_0p05,t_0p10_inf,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0p05_0p10,t_0_0p005,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0p05_0p10,t_0p005_0p01,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0p05_0p10,t_0p01_0p02,144,0,0.0,144,1.0,144,1.0,0,0.0,0.022148094559415497,0.02218762600776931,0.7508768782835467,1.3318311424022633,1.4934895450326513,1.4961552282885195,0.02753830244265365,0.029659524076455834
0,c_x_tangent:c_0p05_0p10,t_0p02_0p05,596,0,0.0,596,1.0,596,1.0,0,0.0,0.0369053437771966,0.03759368757904799,0.6290680293671888,1.5896531906190663,1.6437191082603662,1.655191200409286,0.03880322507922837,0.04816039843590489
0,c_x_tangent:c_0p05_0p10,t_0p05_0p10,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0p05_0p10,t_0p10_inf,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0p10_0p30,t_0_0p005,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0p10_0p30,t_0p005_0p01,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0p10_0p30,t_0p01_0p02,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0p10_0p30,t_0p02_0p05,660,0,0.0,660,1.0,660,1.0,0,0.0,0.05406282281656044,0.05457528899788623,0.6984631439952347,1.4317147706319384,1.5232029060014762,1.5300725039230858,0.06475327962746971,0.08106619805218623
0,c_x_tangent:c_0p10_0p30,t_0p05_0p10,664,0,0.0,664,1.0,300,0.45180722891566266,364,0.5481927710843374,0.06629685075062058,0.06671975111040146,0.7800647468380186,1.2819448693887088,1.3259370150124117,1.3343950222080292,0.10235990587930383,0.12085609133466357
0,c_x_tangent:c_0p10_0p30,t_0p10_inf,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0p30_0p70,t_0_0p005,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0p30_0p70,t_0p005_0p01,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0p30_0p70,t_0p01_0p02,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0p30_0p70,t_0p02_0p05,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0p30_0p70,t_0p05_0p10,1632,0,0.0,1300,0.7965686274509803,0,0.0,1632,1.0,0.06792681146905945,0.06817069723453363,0.8042272784480238,1.243429841952977,1.358536229381189,1.3634139446906726,0.14636025225266994,0.15386520038625762
0,c_x_tangent:c_0p30_0p70,t_0p10_inf,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0p70_0p90,t_0_0p005,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0p70_0p90,t_0p005_0p01,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0p70_0p90,t_0p01_0p02,0,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,c_x_tangent:c_0p70_0p90,t_0p02_0p05,864,0,0.0,0,0.0,784,0.9074074074074074,80,0.09259259259259259,0.0305750321672487,0.03165871615986985,1.0,0.6063312132552179,0.6238389957614061,0.633174323197397,0.07635014006733704,0.1018186767742349
